f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,grid_failure_flag
-1.42553,1.92704,-0.49511,-0.371397,-0.137767,1.68467,-0.388385,-1.14751,0.269915,-0.928777,2.30985,-0.630316,-0.708422,0.445075,0.691881,1.49665,-0.7085,0.465336,1.34773,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.445324,0.770617,-0.98745,0.204015,0.713862,0.746794,-1.50914,1.5539,-0.950412,-0.525217,-0.579756,-0.40707,-0.00169614,0.890936,1.67586,-1.3624,1.23423,0.379362,0.67841,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-1.24735,-0.287035,1.09813,-0.779007,-0.0894539,0.627199,0.362808,-1.08131,-0.744108,-1.52451,-0.00183575,1.14539,-1.41515,-1.33837,-0.716596,-1.38569,1.58122,1.22105,-0.505077,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.178294,-0.479286,0.750216,-0.827583,-2.16287,-0.228627,1.23289,-0.376924,0.824351,0.762328,-0.579756,-1.42416,0.705029,1.3368,1.16751,-0.994589,1.65328,-0.540625,1.07428,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-1.15826,-1.5217,1.11936,-0.387061,-0.345957,2.01951,0.961476,-0.103347,1.04776,0.166598,-0.579756,-0.253398,-0.00169614,-0.446648,-1.39816,-0.796755,-0.901324,1.76124,0.12782,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.33621,0.629737,1.58925,-1.2592,0.483679,1.31061,0.948027,0.953127,0.93271,1.10824,-1.15768,-0.000744787,-0.708422,-1.33837,0.305408,-1.15739,-0.184717,-0.170229,1.363,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.979853,-1.25064,-1.50814,-0.382553,-1.33276,0.299242,1.11859,-0.707116,-1.17671,-0.313829,1.15401,1.0842,0.705029,0.445075,-0.923202,-0.805913,0.976364,-1.09342,-1.42485,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.60347,0.279671,-0.335422,0.935395,-0.515623,0.484157,-0.323217,-0.76826,-0.0616962,1.05058,0.576085,-1.7138,-0.708422,0.890936,-0.660989,-0.747465,-1.09007,-0.90894,0.219878,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1.06894,1.47607,1.48553,-1.51916,-1.07747,-0.664823,0.743562,-1.70927,0.226168,-1.71668,0.576085,-1.61576,-0.00169614,1.3368,-0.339777,0.478018,-1.2067,-0.66713,-0.578891,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1.33621,0.459486,1.23843,1.31947,0.102776,1.47302,1.42568,0.170975,0.28157,1.24276,-0.00183575,1.70401,-0.708422,-0.89251,0.412028,1.10334,-1.68803,0.6186,-1.48627,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.712589,-1.41186,-1.27119,0.227852,0.413197,0.386715,1.58155,0.827871,-0.713175,1.10824,-0.579756,0.240241,0.705029,-0.000786814,0.00931991,1.3937,-1.24543,-0.657331,1.20914,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
-1.33644,-0.00863268,0.255205,0.744664,0.464993,1.18272,-0.848136,-0.0396725,1.44342,0.416421,-0.00183575,0.541101,-1.41515,-1.33837,-0.217112,0.937941,1.34025,1.61042,-0.956193,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.890765,-0.473339,1.70386,-0.152626,-2.02939,1.48544,1.58761,-1.08239,0.975466,-0.371481,0.576085,-1.7954,-0.00169614,0.445075,1.43381,-1.24556,1.05694,0.523978,-0.445098,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0.178059,0.171254,0.424421,1.26724,2.06524,-0.451871,0.810781,-1.52795,-0.255838,-1.48607,-0.00183575,-1.60327,-0.00169614,-0.89251,-1.38828,1.32605,0.39231,0.82206,1.48363,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.267382,-1.07905,-1.12787,0.282298,0.350659,-1.05882,1.05403,-1.39566,1.59093,0.570157,-0.00183575,-1.49597,0.705029,2.22852,0.587255,1.43845,0.809764,1.9396,1.42543,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
-0.891,0.72598,0.444203,0.828556,-0.43596,1.66958,-1.38548,0.10435,0.870783,-0.467566,-0.00183575,0.769829,-0.708422,-0.446648,0.398951,-1.53165,-1.47107,-0.698782,-1.3446,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
-1.15826,-0.599845,1.13095,1.11093,0.946735,-0.803748,0.0420106,-1.19955,0.53437,1.39649,-0.579756,0.369491,-0.708422,-0.89251,1.47968,-0.305632,-1.60722,0.795613,0.819685,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
-1.42553,0.32695,-1.66313,-0.336257,0.219734,0.481384,0.20859,1.08395,1.13843,-0.0255728,-1.7356,1.64008,0.705029,-0.446648,0.894343,1.30474,0.867194,1.77475,-0.257896,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.6235,1.78675,0.306167,1.26601,-0.412086,0.929838,0.341684,-0.894263,-0.689105,0.954499,-1.15768,-0.539776,-0.708422,-0.000786814,-1.44096,1.52087,-1.65856,-0.671729,-0.00275123,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
-1.15826,1.95969,-1.2472,0.120692,-0.350287,-0.0641026,1.03391,1.44866,-1.7202,0.339552,-0.00183575,0.313299,2.11848,-0.89251,1.40626,1.07054,-0.951919,0.75408,0.0722687,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.267147,0.687798,-0.76818,-0.740126,1.73367,-0.0557921,0.0267647,-0.535754,-0.0330652,1.1851,-0.00183575,1.42236,-0.708422,-0.446648,1.27767,-1.42134,1.09333,-0.0884208,-1.66562,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.801912,-0.214088,1.15437,-0.499162,-0.584225,-2.80201,-0.295094,0.913137,1.24609,-1.12095,-1.15768,1.08552,-0.00169614,-0.89251,1.08338,-1.11774,-0.489899,0.737991,0.743731,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-1.06918,0.421846,0.473862,1.15881,0.169531,-0.96073,-0.129079,0.803299,-0.884935,-0.871125,1.15401,1.05669,-0.00169614,0.445075,-0.0107924,-0.602991,1.69488,-0.200027,1.23921,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-1.06918,-0.554766,0.693519,-0.386,0.535275,0.539931,-1.8081,0.577563,-0.781871,0.954499,-0.00183575,-0.871156,4.94538,-1.33837,0.323441,-0.280158,-1.11611,-0.103125,-0.575646,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1.51438,-0.475095,-1.3795,0.0482328,1.09132,-0.915693,0.867389,0.357459,-1.29461,0.435638,-1.15768,0.236576,2.11848,-0.000786814,1.6387,1.58021,-0.219178,0.0621794,0.638805,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.33644,-0.783734,-0.768107,-0.919262,-1.92524,0.0476824,0.382195,-0.0978824,-0.62672,-0.448349,-0.00183575,1.12103,-0.00169614,0.890936,-0.784935,-0.152277,-0.0428375,-0.785481,0.892463,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.15826,-1.30575,-1.34417,0.845881,0.0864704,1.10074,-1.47754,0.125039,-0.802352,-1.48607,-0.00183575,0.122023,-0.708422,2.67438,-0.0412609,1.34012,-1.18537,-0.497248,0.294274,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.178059,-1.32148,0.198559,0.234612,-0.492761,-0.970322,-0.494006,-0.0707321,0.34312,0.704677,-1.7356,1.81255,-0.708422,-0.89251,-0.468502,-0.732823,0.524773,-1.21179,-1.00651,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.42529,-1.00811,-1.17686,-0.55996,-0.0186318,0.0520518,1.18048,-0.079291,-0.610304,-1.4092,-0.579756,0.122163,2.82521,-0.000786814,-1.39082,1.66348,1.12469,-0.0615575,0.388409,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.60371,2.03546,-1.64036,1.40804,0.831841,-0.0951509,0.00181635,-0.715137,-1.65752,-1.62059,0.576085,0.503803,0.705029,2.67438,1.55256,0.52216,-1.58671,1.27879,-0.734441,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.356236,-0.784705,0.129208,-0.904678,-1.77253,-0.712481,-1.69547,-1.07472,-1.22956,0.0705127,-0.579756,1.13107,-0.00169614,1.3368,-1.02084,-0.746637,-0.924388,-1.30652,-0.931056,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-1.60371,0.905555,0.65221,1.65973,-0.182289,0.512927,0.1132,-0.663623,-0.427049,1.08902,-0.579756,1.31023,-0.708422,-1.33837,-0.966264,-1.0614,1.70759,-0.663981,0.0406393,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.712823,1.95002,-0.56708,1.00268,1.31296,0.462281,1.15224,1.5621,0.90092,-0.659737,-0.00183575,0.708146,-0.00169614,1.3368,-1.06751,0.157266,0.426498,-0.110843,0.45094,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.534412,-0.95069,1.69336,1.19503,-0.208899,-0.743351,1.82171,-1.16665,0.585531,1.58866,-1.15768,-0.000744787,3.53193,-0.446648,1.04725,-0.950302,1.07068,-0.336028,-0.224407,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1.60347,-0.803192,-0.440351,0.501986,0.420192,-1.83988,0.393274,-1.2988,1.55342,-1.46686,-0.00183575,0.870168,0.705029,0.445075,-0.143321,-1.02157,-0.0787064,-0.375676,-0.361715,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
-1.24735,0.113444,0.734567,1.64667,1.06846,0.167003,-0.508249,-1.07096,-1.06678,0.666243,1.15401,1.17438,0.705029,0.890936,0.477294,1.63151,0.262364,-0.752371,1.14721,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0.267147,-0.975259,-0.0225587,-0.661686,0.822988,-0.308933,0.205763,0.21739,0.540123,1.20432,0.576085,-1.74294,-0.708422,2.22852,1.53036,-1.2285,0.183034,-0.361125,0.065921,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-1.60371,-0.45867,0.920461,-0.86161,0.294278,0.66819,0.923072,0.771521,1.04091,0.68546,2.88777,-0.000744787,-0.708422,0.890936,-0.416333,-1.61114,1.58323,-0.715055,1.33304,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.534412,-0.0993339,1.41003,1.25248,0.0910034,1.0141,0.00181635,-1.10596,-0.666709,-1.14016,-1.15768,-0.544393,-0.00169614,-0.446648,0.911533,1.10165,1.16355,-0.321533,1.46466,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.534647,-0.971247,1.10192,1.25496,1.46339,1.37441,-0.827766,-1.29508,-0.948746,0.570157,-0.00183575,1.07999,-0.00169614,0.890936,0.879354,0.557468,1.26608,-0.471892,-0.0295595,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.178294,0.787168,0.690127,0.561065,-1.09713,0.0611855,-1.64227,1.38791,1.61707,-1.08251,-0.579756,-1.77558,0.705029,-0.446648,-1.1271,1.4765,0.264291,-0.081974,0.55941,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1.60347,-0.839334,0.687829,-0.0537828,-0.614406,-1.26594,-1.55981,-0.838763,-0.819761,0.589374,0.576085,-0.0891742,-1.41515,-1.33837,-0.0536001,1.47603,0.122094,-0.933656,-1.42063,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1.06894,2.27096,0.454112,-0.288244,1.08275,-1.69543,1.73673,1.40872,-1.6395,1.37728,-0.00183575,-1.73952,-0.708422,1.78266,1.46951,1.06876,-0.830366,2.42699,0.242574,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.534647,0.860713,0.773144,-1.69094,-1.28985,1.02306,0.760791,0.216253,0.122692,0.627809,-0.00183575,-1.01283,-0.00169614,2.67438,0.361665,1.69361,0.659508,-0.440934,0.0583354,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.890765,-0.538764,1.53685,0.756709,-0.313256,-1.52918,0.206946,0.720319,-0.816598,-0.409915,-0.00183575,-1.19647,-0.00169614,-0.000786814,1.15516,0.888749,0.429763,0.0645913,0.914227,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.623735,-0.482758,-0.411396,1.7196,-0.131099,-0.588012,0.797332,-0.910266,-1.64902,-0.313829,0.576085,-0.000744787,-0.708422,-0.89251,1.27252,-0.0109849,1.27273,-0.672146,0.204732,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.979853,0.432287,-0.807989,0.833719,-0.35115,0.640313,0.488873,-0.734334,0.0762569,-0.448349,2.30985,-0.000744787,-0.708422,-1.33837,1.30501,0.316439,0.838053,-0.505171,-0.406406,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.51438,1.61138,-1.42974,-0.820436,-2.11606,-0.81289,0.0238811,0.176502,-0.497328,-0.77504,1.15401,0.274505,-0.708422,-0.000786814,-1.31499,0.0751199,-1.68334,1.69864,-1.14238,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.60347,-1.18448,1.21814,-0.382643,0.255884,-0.216217,1.50827,-1.08486,1.59662,1.66553,-1.7356,1.48828,-0.708422,-0.446648,1.62978,1.54304,-0.748918,0.782408,0.998397,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.178059,0.212051,-1.24831,0.180785,-0.238502,1.62234,0.00181635,1.13775,0.742334,-0.256178,0.576085,0.742,0.705029,-1.33837,-1.59327,0.810763,0.858206,0.622117,-0.481213,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0.712589,-0.387685,-1.01751,0.24321,-0.138229,-0.855258,0.00181635,0.753469,-0.692758,0.992934,-1.15768,-0.889613,-0.00169614,1.78266,1.15065,-0.780961,0.454995,0.0809901,-0.400185,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
-0.0892056,0.787914,1.50677,-0.457843,-0.901989,0.720753,-0.584898,-1.46922,-0.906147,1.60788,-0.00183575,-0.000744787,1.41175,-1.33837,1.34815,1.19508,-0.650127,-0.681328,0.00817328,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.35647,-0.558046,1.37015,-0.243721,0.68187,-0.787409,-1.17842,-0.838102,1.39296,0.147381,1.15401,-1.58295,2.11848,0.890936,0.676983,-0.234453,0.36469,0.140146,-0.535886,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
-1.33644,0.11948,1.6233,0.600461,-0.431684,-2.41958,1.76337,-0.0927025,0.920738,-1.02486,-0.579756,-0.858134,-0.708422,-0.446648,-0.229643,-0.169954,0.89607,0.71502,0.678969,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.60371,0.933634,-0.799599,-1.06292,0.419373,-1.63848,0.00181635,1.27565,1.00441,0.973716,-0.00183575,-1.71136,-0.00169614,-1.33837,-1.41754,1.57573,-0.670774,-0.824991,-0.946278,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.891,1.20788,0.124851,1.59666,-0.567693,0.266623,-0.812516,-1.30046,1.71438,-0.525217,-0.579756,-0.000744787,-0.708422,2.67438,0.864343,-1.61947,-0.780306,1.90711,-0.0294476,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
-0.0892056,0.567034,-0.598414,-0.932378,-0.296152,-0.618486,-1.15059,1.45918,0.531875,-1.65903,-0.00183575,-1.329,0.705029,0.890936,1.49372,0.58962,1.51092,-0.470346,-0.121957,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.000117387,-0.979821,1.02486,0.95632,-0.281985,0.579328,0.00181635,1.13598,0.494823,-1.2939,-0.00183575,1.07148,-1.41515,1.3368,0.0565892,0.83402,-0.495046,0.601738,-1.35079,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.801677,-0.787199,-0.720025,-0.135169,0.712021,-0.823557,-1.28909,-1.10642,-0.681915,0.0705127,0.576085,-0.000744787,-0.00169614,0.890936,-1.10881,0.432804,1.14551,0.550775,1.35398,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0.445324,0.459896,1.66383,-0.616951,-1.21992,0.910438,-1.62868,0.55308,0.949422,1.08902,-1.15768,-0.0841163,0.705029,-0.000786814,1.22095,-1.25045,-0.799607,-0.805504,1.09391,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-0.267382,-1.20335,-1.09766,0.349928,-1.87353,0.975533,-1.52514,1.17168,-1.05224,1.26197,3.46569,-0.130439,0.705029,-0.446648,0.192041,-1.6991,1.18921,-0.288728,-0.650824,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.623735,1.13655,1.66797,-0.225458,1.75013,-1.23437,0.648223,-0.120036,1.34275,0.666243,-0.00183575,-0.0455703,-1.41515,-0.000786814,1.289,-0.827742,-0.230424,0.964832,-1.53311,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
-0.35647,-0.686444,-0.254471,0.23218,0.39282,-0.0127828,0.78734,-0.388,0.20241,0.896848,-0.579756,-0.750459,-1.41515,0.445075,1.21122,0.822867,-1.20505,-0.396881,1.5393,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1.33621,-1.29975,-1.0138,-1.47054,-0.024833,0.747749,0.772725,1.29814,0.161197,-1.58216,-0.00183575,-0.972453,1.41175,-0.000786814,1.09209,-0.253767,-0.938773,-0.675669,-0.0124866,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.42529,-0.398753,-0.0730099,-0.924648,-2.42461,0.171862,0.230761,0.0357839,-0.046379,0.22425,0.576085,-0.608048,-0.708422,-0.000786814,-1.35068,1.24597,1.10551,-0.521444,-0.514757,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.69256,1.28411,1.38164,1.37949,-0.0737398,0.29431,0.00181635,1.06195,0.75357,-1.04408,-0.579756,-0.343318,0.705029,-0.89251,-0.837028,0.183087,0.428822,0.00590763,-0.668637,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-1.51462,0.688474,0.281299,-1.57231,1.70274,1.63743,1.18689,-1.26257,0.936065,1.49258,-0.00183575,-1.62133,-0.00169614,-0.446648,-1.43736,-0.53877,0.305556,2.87002,-0.540467,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.980088,-0.0688232,-0.270144,-0.315515,-0.0430625,0.882467,-1.72754,0.278535,1.69574,-1.65903,-0.579756,1.18662,-0.00169614,-1.33837,0.411006,0.633867,0.310549,-0.835594,0.297667,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.801677,-1.42126,-0.948202,0.349769,-1.83643,0.313821,0.745526,-1.21521,0.853067,0.243467,-0.579756,0.448861,0.705029,-0.446648,-0.55279,-1.62437,1.61488,-1.11936,-0.312882,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
-1.33644,-0.258484,-0.213523,-0.295803,-0.270728,-0.93343,1.75818,-0.0802009,-1.68863,0.377986,0.576085,-1.08304,-0.00169614,0.445075,-1.57732,-0.987698,1.393,1.42075,1.01556,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
-1.51462,-0.199074,-0.52345,-1.0631,1.15803,2.07496,-0.421425,-0.89025,1.47686,0.128164,0.576085,0.162581,-0.708422,-1.33837,1.00969,-1.55272,1.20238,-0.0925772,1.33157,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.891,1.17594,-0.288399,-0.404461,-1.51827,0.509162,0.685978,1.03456,0.794372,-1.1786,-0.579756,-0.316633,-0.708422,0.445075,-0.786922,-1.49557,0.928259,-1.19779,1.6398,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.979853,-0.298746,-0.841329,-1.55765,1.58457,-0.130622,0.00181635,-0.202855,-1.64929,-0.294612,-0.579756,-1.33832,1.41175,-0.89251,1.4222,0.0928365,-0.476707,0.516761,0.363994,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-0.801912,-1.77284,0.581195,-0.637765,0.00345563,-0.830727,0.00181635,0.163652,-0.486106,-1.35155,-0.579756,-0.000744787,-0.00169614,-0.446648,0.805697,0.284502,-0.62172,-0.727972,0.393396,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.267382,-0.332501,1.07714,-0.392609,-0.702089,0.231745,-1.31894,-1.71057,0.660167,0.743111,-0.00183575,-0.000744787,-0.708422,-0.89251,1.49864,1.49444,1.6593,0.88155,0.199862,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
-1.06918,-0.22264,-1.60284,0.743671,0.399131,0.578282,1.54532,-0.316024,0.586714,-1.27468,-1.15768,0.424125,-0.708422,-0.89251,1.51697,0.279152,0.117185,-0.189169,0.476564,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
-1.60371,-0.873391,0.220362,1.0493,-1.29019,-0.918125,1.57288,1.10067,-1.16223,-0.486783,-0.579756,-0.238704,0.705029,-0.000786814,-0.796419,1.49744,0.0797149,1.27892,-0.36116,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.42553,-0.342976,-0.0945112,0.405208,1.18726,1.41242,-0.357969,-0.769475,-0.961055,1.31962,0.576085,1.59479,0.705029,-0.446648,-1.5594,-0.527775,-0.553496,0.0889599,1.18688,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
-0.35647,1.71074,-1.23297,-0.208638,-1.98608,1.3857,-0.454498,1.01323,1.15472,-1.58216,-0.579756,-0.000744787,0.705029,-0.000786814,1.39532,0.542103,-1.36501,-0.565395,-0.0192981,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0889709,-1.35603,-0.929483,-1.42675,-0.345588,0.412587,1.51161,0.0842462,-0.763724,-1.58216,-0.00183575,1.17113,-0.00169614,-0.000786814,0.446258,1.1146,-0.12445,0.73892,0.54815,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.33644,-0.390188,-0.589064,-0.732878,0.935016,0.752923,-0.650064,0.911632,-0.653559,-0.429132,-1.15768,1.41771,-0.708422,0.890936,-1.17066,-1.51617,1.33961,-0.355623,-1.27725,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.33621,-0.0513569,0.112526,-1.11293,-0.921016,-1.19036,0.370003,-0.813428,-0.38392,0.0128614,1.73193,-1.56802,-0.00169614,-0.446648,1.0247,-1.48508,-0.170019,-0.606571,-1.01731,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.534647,-0.738898,-1.15416,1.31679,-0.400649,2.42527,0.00181635,-0.108418,-0.599823,-0.0832241,-0.00183575,-0.101519,-0.00169614,0.445075,1.65623,1.49432,0.169055,-0.682316,1.52481,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.445559,1.07349,1.35437,1.64254,0.0847933,-0.69921,-0.291795,1.72749,-0.00180034,-1.04408,0.576085,-1.40028,-0.708422,-0.446648,0.624862,0.0481329,0.0404891,0.365168,0.746964,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
-1.24735,-0.345343,-0.268428,-0.291195,0.831167,-0.433411,-0.25679,-0.381413,1.21009,1.16589,-0.00183575,-1.68244,-0.00169614,-0.000786814,-0.929708,-0.546801,-1.06883,2.36893,0.350654,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.35647,1.73042,1.11725,-1.08475,0.352493,0.562809,0.293886,1.16866,-1.12955,1.66553,-0.00183575,-0.484948,-0.708422,-0.000786814,1.20088,-1.22959,0.0412448,0.702821,-0.160509,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.267147,-1.06987,-0.125033,-1.40609,0.149909,0.65648,-1.05402,1.24054,-1.51174,-0.736606,-0.579756,-1.68093,-0.708422,0.890936,-0.212313,-0.422081,-1.44102,0.0966827,-0.786068,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0.979853,-0.327328,1.59054,-0.0403463,1.11602,1.1619,1.67358,0.00694513,-1.4467,-1.56294,-0.00183575,1.20895,-0.00169614,-0.446648,1.14401,0.116941,1.47791,1.75867,-0.401272,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.712823,-1.03835,1.16104,-1.26434,0.335067,-0.169662,0.00181635,-1.13545,-0.589624,-0.77504,1.15401,0.935488,1.41175,-0.446648,-1.00389,1.64719,0.497033,-0.644961,0.355483,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.0892056,-0.142419,1.4013,-1.63644,-1.04608,-1.13864,0.0109355,1.69141,1.60477,0.762328,-0.579756,1.80152,-1.41515,0.890936,-0.732747,-1.28386,0.996089,-0.454757,1.00491,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-0.712823,-1.39867,-0.814228,1.48079,1.22871,-0.791608,1.41972,-0.97805,0.681744,1.08902,-1.15768,-1.69067,0.705029,0.445075,-0.372312,0.416913,1.37834,1.94134,-0.562618,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
-0.623735,0.168695,1.09136,-0.215295,-0.83485,-1.43828,0.241936,-1.56773,-0.118416,-0.544434,1.15401,1.71975,-0.708422,-0.000786814,-0.716723,-0.305284,-0.766496,1.49092,-1.57755,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
-1.60371,1.14779,0.617607,0.677221,-0.20196,-1.08689,-1.27668,1.2871,0.474175,0.839197,2.88777,0.809882,-0.00169614,-0.000786814,-1.59063,-1.72367,0.533153,1.2688,0.677901,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
-0.000117387,0.316402,0.0724258,1.18984,1.03409,-0.62929,0.915641,-0.61133,-1.31251,0.397203,-0.579756,1.58177,-0.708422,0.890936,1.02943,0.0373047,0.995187,0.0346569,-1.17213,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.979853,-1.49264,0.100404,-0.706594,0.55406,-0.552902,-0.485123,-1.57871,0.616808,-1.4092,-1.15768,-1.54169,0.705029,-0.446648,0.335,-1.12327,0.222862,-0.0690929,0.19134,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.980088,-0.5785,-0.0713495,-0.212495,-0.679109,-0.325202,0.00181635,0.299466,-0.493608,-0.506,-0.00183575,1.22223,-0.00169614,-0.89251,1.28464,0.578202,-0.939714,-0.37897,0.957452,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
