asset_id,asset_type,substation_region,grid_failure_flag,predicted_failure_prob,expected_impact,risk_score
127802,Circuit Breaker,West,1,0.775,1213824.862,940714.26805
127803,Transformer,East,0,0.095,803906.4361,76371.1114295
127804,Switchgear,North,0,0.18,1181268.04,212628.2472
127805,Switchgear,Central,0,0.495,457025.0583,226227.40385849998
127806,Substation,East,0,0.035,374808.276,13118.289660000002
127807,Transformer,Central,0,0.1,761288.968,76128.8968
127808,Transformer,South,0,0.02,802363.2135,16047.26427
127809,Substation,North,0,0.17,938779.0342999999,159592.435831
127810,Transformer,East,1,0.96,550512.1312,528491.6459519999
127811,Switchgear,Central,0,0.015,243026.18680000002,3645.3928020000003
127812,Substation,Central,0,0.035,1139491.8393,39882.21437550001
127813,Switchgear,West,0,0.245,749999.8992,183749.975304
127814,Transformer,West,0,0.045,1119856.7717,50393.55472649999
127815,Transmission Line,East,0,0.015,925172.79739,13877.591960849999
127816,Circuit Breaker,East,0,0.045,655326.7215799999,29489.702471099994
127817,Circuit Breaker,Central,0,0.015,871887.4547,13078.3118205
127818,Transmission Line,South,0,0.255,492717.50054000004,125642.96263770001
127819,Substation,North,1,0.965,324364.60494,313011.84376709996
127820,Transformer,Central,0,0.035,814390.7749,28503.6771215
127821,Substation,South,0,0.11,1298265.6479,142809.221269
127822,Circuit Breaker,South,0,0.485,502869.0806,243891.50409099998
127823,Transmission Line,South,1,0.905,738043.3929,667929.2705745
127824,Transformer,North,1,0.81,975302.3359,789994.892079
127825,Substation,East,0,0.115,1312978.0281,150992.47323150001
127826,Substation,South,1,0.94,315493.4789,296563.870166
127827,Transmission Line,West,1,0.93,1026710.1772,954840.464796
127828,Substation,West,1,0.855,825909.4121000001,706152.5473455001
127829,Switchgear,West,0,0.31,201429.52486,62443.1527066
127830,Transformer,East,1,0.995,708931.1514,705386.495643
127831,Transformer,East,0,0.0,925559.8465,0.0
127832,Transmission Line,North,0,0.115,299728.15569,34468.73790435
127833,Transmission Line,East,0,0.405,1400676.527,567273.9934350001
127834,Circuit Breaker,West,0,0.03,869803.7220999999,26094.111662999996
127835,Transformer,South,0,0.19,487206.46443,92569.2282417
127836,Transmission Line,East,1,0.22,501282.2461,110282.094142
127837,Circuit Breaker,West,0,0.275,346161.02773,95194.28262575
127838,Switchgear,West,0,0.045,742632.3558,33418.456011
127839,Transformer,Central,1,0.865,357869.70291,309557.29301715
127840,Transformer,South,1,0.805,254275.01095,204691.38381475
127841,Switchgear,Central,0,0.01,619557.46515,6195.574651499999
127842,Transformer,West,0,0.21,1004081.8977000001,210857.198517
127843,Transformer,East,1,0.895,487178.73949,436024.97184355004
127844,Switchgear,East,1,0.875,192818.40244,168716.102135
127845,Switchgear,East,0,0.04,665437.6476,26617.505904
127846,Substation,West,1,0.955,376405.22534,359466.9901997
127847,Transformer,West,1,0.875,841369.9578,736198.713075
127848,Transformer,Central,1,0.92,613872.3462,564762.5585040001
127849,Substation,West,0,0.235,1045974.2869,245803.95742149997
127850,Substation,West,0,0.18,497179.0004,89492.220072
127851,Substation,North,0,0.1,1000771.0615000001,100077.10615
127852,Switchgear,East,0,0.025,476195.58033,11904.889508250002
127853,Circuit Breaker,East,0,0.19,769267.4418,146160.813942
127854,Switchgear,Central,1,0.755,1026984.874,775373.57987
127855,Transformer,East,1,0.79,1104591.6559000001,872627.4081610001
127856,Substation,South,0,0.105,238688.303,25062.271815
127857,Transformer,North,0,0.005,431988.26365,2159.9413182499998
127858,Switchgear,North,0,0.175,1161381.3716,203241.74003
127859,Transmission Line,Central,1,0.77,741543.9564,570988.846428
127860,Switchgear,Central,0,0.03,171585.38191999999,5147.5614576
127861,Circuit Breaker,North,1,0.865,1135344.7567,982073.2145455
127862,Transformer,West,0,0.125,812999.95,101624.99375
127863,Transmission Line,South,0,0.04,890880.41232,35635.2164928
127864,Substation,Central,1,0.925,574521.2266,531432.134605
127865,Circuit Breaker,South,0,0.095,871406.8973000001,82783.6552435
127866,Substation,North,1,0.875,1211894.3506,1060407.556775
127867,Transmission Line,Central,0,0.09,104573.88485999999,9411.649637399998
127868,Transmission Line,Central,0,0.0,413336.4463,0.0
127869,Transmission Line,South,1,0.38,997033.5991,378872.767658
127870,Transmission Line,Central,0,0.045,661168.3281,29752.5747645
127871,Circuit Breaker,Central,1,0.965,199234.23107,192261.03298255
127872,Transmission Line,South,0,0.1,973259.5362,97325.95362
127873,Switchgear,West,1,0.715,1163382.5738,831818.5402669999
127874,Switchgear,Central,1,0.895,720567.22759,644907.66869305
127875,Transformer,North,1,0.86,275869.60878,237247.86355080002
127876,Transformer,East,0,0.12,1125428.7669,135051.452028
127877,Transformer,West,1,0.75,638170.29612,478627.72208999994
127878,Switchgear,West,0,0.015,641338.3285000001,9620.0749275
127879,Transmission Line,East,0,0.145,1463348.7619,212185.5704755
127880,Circuit Breaker,North,0,0.225,489727.0634,110188.589265
127881,Circuit Breaker,North,1,0.83,348011.1324,288849.239892
127882,Switchgear,South,0,0.085,650643.3158000001,55304.68184300001
127883,Circuit Breaker,South,0,0.065,781050.3459999999,50768.272489999996
127884,Switchgear,Central,0,0.11,763809.3577,84019.029347
127885,Substation,North,0,0.045,1259358.4798,56671.131591000005
127886,Transmission Line,East,0,0.035,1252885.2576000001,43850.98401600001
127887,Circuit Breaker,South,1,0.95,911887.2891599999,866292.9247019999
127888,Switchgear,West,1,0.965,729463.9421000001,703932.7041265001
127889,Circuit Breaker,South,0,0.14,349298.40319,48901.7764466
127890,Substation,North,0,0.26,601904.6487,156495.20866200002
127891,Switchgear,Central,1,0.665,1248492.573,830247.5610450001
127892,Switchgear,East,1,0.905,740588.4255,670232.5250775
127893,Circuit Breaker,Central,0,0.01,607037.3947000001,6070.373947000001
127894,Switchgear,East,0,0.09,865962.7097,77936.643873
127895,Switchgear,Central,0,0.31,299541.61345999996,92857.90017259998
127896,Substation,North,1,0.84,724949.9829,608957.9856359999
127897,Substation,West,1,0.955,1311267.7647,1252260.7152884998
127898,Substation,North,1,0.525,718726.2927,377331.30366750003
127899,Substation,South,0,0.015,760909.6378,11413.644567
127900,Circuit Breaker,Central,1,0.365,830935.4698000001,303291.446477
127901,Transformer,South,1,0.98,81271.31706,79645.8907188
127902,Switchgear,East,0,0.07,899799.5823,62985.970761000004
127903,Transformer,East,1,0.95,146712.86086000002,139377.217817
127904,Substation,South,1,0.8,772618.8747,618095.09976
127905,Substation,West,0,0.235,644278.9716,151405.558326
127906,Circuit Breaker,North,1,0.9,1001868.724,901681.8516
127907,Transformer,North,0,0.03,631028.7555,18930.862664999997
127908,Circuit Breaker,North,0,0.03,257869.70927999998,7736.091278399999
127909,Substation,West,1,0.87,790443.4153,687685.771311
127910,Substation,East,1,0.675,754425.2024000001,509237.01162000006
127911,Circuit Breaker,West,1,0.91,637114.1499,579773.876409
127912,Switchgear,South,0,0.045,485871.74011,21864.22830495
127913,Circuit Breaker,Central,0,0.19,502431.50817000004,95461.9865523
127914,Transformer,West,0,0.215,775376.416,166705.92943999998
127915,Substation,Central,1,0.85,575467.0693999999,489147.00898999994
127916,Circuit Breaker,North,1,0.895,759859.2882,680074.062939
127917,Transmission Line,East,0,0.005,902738.3563999999,4513.691782
127918,Transmission Line,North,0,0.0,1023568.8446,0.0
127919,Transformer,West,0,0.125,913156.2486,114144.531075
127920,Substation,East,1,0.985,959849.6304,945451.885944
127921,Transformer,East,0,0.105,718800.1148999999,75474.01206449998
127922,Transmission Line,South,0,0.0,774323.2687,0.0
127923,Transmission Line,East,1,0.94,1216057.9175,1143094.44245
127924,Transformer,North,0,0.105,1318990.9394,138494.048637
127925,Circuit Breaker,South,1,0.83,270286.66962,224337.93578459998
127926,Substation,East,1,0.955,815224.7805999999,778539.6654729999
127927,Substation,East,0,0.04,50153771.7382,2006150.869528
127928,Switchgear,West,0,0.01,803404.0167,8034.040167
127929,Transformer,East,1,0.94,1087949.0032,1022672.0630079999
127930,Circuit Breaker,North,1,0.895,217602.04092,194753.8266234
127931,Substation,East,0,0.01,597995.4586,5979.954586
127932,Transmission Line,South,0,0.02,650577.0761,13011.541522
127933,Circuit Breaker,East,0,0.115,1083548.8916,124608.12253400001
127934,Circuit Breaker,East,0,0.235,1158812.6754,272320.978719
127935,Switchgear,North,0,0.045,1083281.5091,48747.66790949999
127936,Circuit Breaker,South,0,0.06,881046.9837,52862.819021999996
127937,Circuit Breaker,West,1,0.755,698849.3325199999,527631.2460526
127938,Transmission Line,Central,0,0.1,827232.65734,82723.26573400002
127939,Switchgear,East,1,0.75,962046.7505000001,721535.0628750001
127940,Switchgear,West,1,0.785,636518.9752,499667.395532
127941,Switchgear,South,1,0.925,136463.90684,126229.11382700002
127942,Circuit Breaker,South,1,0.79,822730.3681000001,649956.9907990001
127943,Transmission Line,Central,1,0.845,871184.7313,736151.0979485
127944,Transmission Line,North,1,0.31,485346.2904,150457.35002399998
127945,Circuit Breaker,West,0,0.02,524280.43389999995,10485.608677999999
127946,Switchgear,South,1,0.83,718889.41781,596678.2167823
127947,Switchgear,East,1,0.84,669525.8415,562401.7068599999
127948,Transmission Line,East,1,0.335,335577.29829,112418.39492715
127949,Circuit Breaker,Central,0,0.705,725402.4901,511408.7555205
127950,Transformer,Central,1,0.92,61636.889589,56705.938421880004
127951,Transmission Line,Central,0,0.005,1108411.5814999999,5542.0579075
127952,Transformer,West,1,0.95,1085952.6294,1031654.99793
127953,Substation,North,0,0.065,970631.9523,63091.0768995
127954,Switchgear,North,1,0.98,1332975.8758999999,1306316.358382
127955,Switchgear,Central,1,0.91,1096850.8366999999,998134.2613969999
127956,Circuit Breaker,South,0,0.13,1001872.26687,130243.39469310001
127957,Transformer,North,1,0.92,1146301.4362,1054597.3213040002
127958,Transformer,North,1,0.82,512658.0563,420379.60616599995
127959,Transmission Line,East,0,0.185,1037592.5366,191954.619271
127960,Switchgear,South,0,0.125,256163.40091,32020.42511375
127961,Transformer,East,1,0.83,1190521.1043,988132.516569
127962,Circuit Breaker,West,0,0.03,1164566.3236,34936.989708
127963,Switchgear,Central,1,0.91,977086.42334,889148.6452394
127964,Switchgear,South,0,0.18,941768.6052999999,169518.348954
127965,Circuit Breaker,East,1,0.885,954797.6494,844995.919719
127966,Transmission Line,West,1,0.89,443373.5097,394602.423633
127967,Circuit Breaker,North,1,0.95,1240923.9152,1178877.71944
127968,Circuit Breaker,North,1,0.955,960861.2226,917622.467583
127969,Switchgear,South,1,0.9,1104848.5816,994363.72344
127970,Substation,Central,1,0.915,1445491.2305,1322624.4759075001
127971,Circuit Breaker,East,0,0.075,1108627.711,83147.078325
127972,Switchgear,Central,1,0.885,902655.95141,798850.51699785
127973,Transmission Line,Central,0,0.105,1305451.5403999998,137072.41174199997
127974,Transformer,Central,1,0.925,816568.1704,755325.55762
127975,Transformer,Central,0,0.27,1324245.5458,357546.297366
127976,Circuit Breaker,East,1,0.875,67448.204732,59017.1791405
127977,Transformer,Central,0,0.005,892471.737,4462.358685
127978,Transmission Line,Central,0,0.245,387765.15553,95002.46310485
127979,Substation,South,0,0.025,924484.36454,23112.109113500002
127980,Circuit Breaker,Central,1,0.735,226164.1609,166230.65826149998
127981,Transformer,South,0,0.015,868140.9267,13022.113900499999
127982,Substation,South,0,0.015,615790.2842,9236.854263
127983,Transformer,South,1,0.835,912385.06682,761841.5307946999
127984,Substation,East,1,0.8,1107432.7052,885946.16416
127985,Switchgear,West,1,0.37,698137.5602,258310.897274
127986,Switchgear,South,0,0.025,475632.64976,11890.816244000001
127987,Transmission Line,South,1,0.955,853902.5012,815476.8886460001
127988,Substation,Central,0,0.04,513469.87120000005,20538.794848
127989,Substation,South,0,0.11,962045.7568,105825.03324799999
127990,Switchgear,West,0,0.165,969711.8955000001,160002.46275750003
127991,Substation,North,0,0.055,675682.3134999999,37162.52724249999
127992,Transmission Line,Central,0,0.025,49438.31198,1235.9577995
127993,Circuit Breaker,North,1,0.395,877196.4380000001,346492.59301000007
127994,Switchgear,South,0,0.035,1411248.0112,49393.68039200001
127995,Transmission Line,West,1,0.88,354569.3529,312021.030552
127996,Transmission Line,East,1,0.63,631186.4314,397647.451782
127997,Switchgear,West,0,0.025,448184.51769999997,11204.6129425
127998,Switchgear,South,1,0.82,1103846.1741,905153.862762
127999,Circuit Breaker,West,0,0.16,769011.6126,123041.858016
128000,Switchgear,North,0,0.09,945562.38428,85100.61458519999
128001,Circuit Breaker,North,0,0.69,623421.311,430160.70459
128002,Substation,West,1,0.975,1269033.8438,1237307.997705
128003,Transmission Line,East,0,0.025,816369.1142,20409.227855
128004,Transmission Line,East,0,0.005,770860.5862,3854.302931
128005,Circuit Breaker,South,0,0.16,285219.9396,45635.190336
128006,Substation,South,0,0.11,693476.9549,76282.465039
128007,Transmission Line,East,0,0.085,639453.5051,54353.5479335
128008,Transformer,South,0,0.01,828516.4229,8285.164229
128009,Transmission Line,South,0,0.065,1222121.4419,79437.8937235
128010,Switchgear,Central,0,0.1,1303548.5058,130354.85058
128011,Switchgear,Central,1,0.925,632925.7848,585456.35094
128012,Substation,South,0,0.11,747447.8951,82219.268461
128013,Transmission Line,West,1,0.935,592617.3497,554097.2219695001
128014,Substation,West,1,0.86,1338910.7917,1151463.2808619998
128015,Substation,West,1,0.845,813766.5787,687632.7590015
128016,Substation,Central,0,0.12,387799.8604,46535.983248
128017,Circuit Breaker,West,0,0.095,811831.0659399999,77123.95126429999
128018,Transformer,South,0,0.195,1391315.5331000001,271306.52895450004
128019,Switchgear,West,0,0.02,580655.1993,11613.103986
128020,Circuit Breaker,Central,1,0.97,1428343.4284,1385493.125548
128021,Transmission Line,South,1,0.89,923106.8147,821565.065083
128022,Transmission Line,East,0,0.21,82267.77207,17276.2321347
128023,Substation,North,0,0.175,617489.9288999999,108060.73755749999
128024,Substation,North,1,0.925,717780.3600999999,663946.8330925
128025,Substation,Central,0,0.235,932527.89655,219144.05568924997
128026,Transformer,West,0,0.2,588951.6128,117790.32256
128027,Transformer,East,1,0.77,552503.443,425427.65111
128028,Transformer,North,1,0.94,396940.8955,373124.44177
128029,Substation,North,0,0.015,429333.6438,6440.004657
128030,Switchgear,South,0,0.405,362526.2395,146823.12699750002
128031,Transmission Line,West,0,0.0,738734.8186,0.0
128032,Circuit Breaker,East,0,0.02,1045559.9121000001,20911.198242000002
128033,Transformer,Central,1,0.92,269378.69539,247828.39975880002
128034,Transformer,East,0,0.115,1029777.9051399999,118424.4590911
128035,Transmission Line,East,0,0.04,1056119.6613,42244.786452
128036,Circuit Breaker,East,0,0.105,692367.3438,72698.571099
128037,Switchgear,North,1,0.93,532904.5182,495601.20192600007
128038,Substation,West,0,0.11,496471.71483,54611.888631300004
128039,Switchgear,East,0,0.015,816627.8641,12249.4179615
128040,Transformer,North,0,0.095,1185136.6871,112587.9852745
128041,Transmission Line,South,1,0.88,312113.55462,274659.9280656
128042,Switchgear,East,1,0.83,336815.87919999997,279557.17973599996
128043,Transformer,Central,1,0.995,369915.78359,368066.20467205
128044,Switchgear,South,0,0.125,1446203.327,180775.415875
128045,Switchgear,North,0,0.27,247432.70539000002,66806.8304553
128046,Transformer,North,1,0.99,724187.3783,716945.5045169999
128047,Circuit Breaker,East,1,0.805,519290.5749,418028.9127945
128048,Transformer,East,0,0.025,568262.6208,14206.565520000002
128049,Circuit Breaker,Central,0,0.035,213507.26380000002,7472.7542330000015
128050,Circuit Breaker,North,0,0.02,761901.2880000001,15238.025760000002
128051,Transmission Line,South,1,0.925,951372.0049,880019.1045325001
128052,Substation,North,0,0.12,863903.3637999999,103668.403656
128053,Transmission Line,East,0,0.145,463552.39600000007,67215.09742
128054,Transformer,South,0,0.075,501941.93653999997,37645.645240499995
128055,Transmission Line,East,0,0.15,1044211.2841,156631.692615
128056,Substation,West,0,0.02,879706.9810299999,17594.1396206
128057,Transmission Line,Central,0,0.0,1150419.7126,0.0
128058,Substation,West,0,0.09,619944.1512,55794.97360799999
128059,Substation,West,1,0.905,1437408.7899,1300854.9548595
128060,Transformer,West,0,0.535,405441.78069000004,216911.35266915004
128061,Switchgear,East,1,0.86,1169278.0037,1005579.083182
128062,Transmission Line,East,0,0.045,636679.18947,28650.56352615
128063,Transformer,South,0,0.14,766774.3329,107348.40660600002
128064,Transformer,West,0,0.015,429711.177,6445.667655
